"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
21,"NCT03767738","Study to Evaluate an Aflibercept (EYLEA®) Prefilled Syringe",,"Completed","Has Results","Chorioretinal Vascular Disease","Drug: Intravitreal Aflibercept Injection (IAI)","Number of Aflibercept Injections Successfully Administered Utilizing the Prefilled Syringe (PFS)|Incidence of Ocular Treatment-Emergent Adverse Events (TEAEs) of Study Eye Through Day 29|Incidence of Ocular Serious TEAEs of Study Eye Through Day 29","Regeneron Pharmaceuticals","All","18 Years and older   (Adult, Older Adult)","Phase 4","65","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","VGFTe-OD-1881","December 19, 2018","August 19, 2020","August 19, 2020","December 7, 2018","September 16, 2021","September 16, 2021","Regeneron Study Site, Houston, Texas, United States|Regeneron Study Site, The Woodlands, Texas, United States","""Study Protocol"", https://ClinicalTrials.gov/ProvidedDocs/38/NCT03767738/Prot_000.pdf|""Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/38/NCT03767738/SAP_001.pdf","https://ClinicalTrials.gov/show/NCT03767738"
22,"NCT03746704","Study of ImmunoPet Imaging of PD-L1 in Tumors Using 89Zr-DFO-REGN3504 in Adult Participants With Advanced PD-L1 Positive Malignancies",,"Terminated","No Results Available","Advanced PD-L1 Positive Malignancies","Drug: 89Zr˗DFO˗REGN3504","Incidence and severity of treatment-emergent adverse events (TEAEs)|Standardized uptake value (SUV) of 89Zr˗DFO˗REGN3504 in the blood pool|Clinical dosimetry based on the equivalent dose of radiation|Clinical dosimetry based on the effective dose of radiation|SUVs across the tumor region of interest (ROIs)|Maximal SUVs (SUVmax) within tumor ROIs|Pharmacokinetics (PK) of 89Zr˗DFO˗REGN3504; plasma tracer activity concentration of area under the curve (AUC0-7)|Change in SUV of 89Zr˗DFO˗REGN3504 in the blood pool|Change in SUVs across the tumor ROIs|Change in SUVmax within the tumor ROIs|Biodistribution of 89Zr˗DFO˗REGN3504","Regeneron Pharmaceuticals","All","18 Years and older   (Adult, Older Adult)","Phase 1","2","Industry","Interventional","Allocation: N/A|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science","R3504-ONC-1701","September 4, 2019","July 8, 2021","July 8, 2021","November 20, 2018",,"February 23, 2022","Regeneron Study Site, New York, New York, United States|Regeneron Study Site, New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT03746704"
23,"NCT03051347","Asthma and Atopic Dermatitis Validation of PROMIS Pediatric Instruments",,"Completed","No Results Available","Atopic Dermatitis|Ichthyosis|Psoriasis","Other: Itch Questionnaire and Interview|Other: Stigma Questionnaire and Interview|Other: Cognitive Interview and PROMIS Itch Questionnaire","Analysis and Coding of Itch & Stigma questionnaire Responses|Validation of PROMIS Pediatric Instruments","Northwestern University|Regeneron Pharmaceuticals","All","up to 17 Years   (Child)","Not Applicable","943","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other","ASP11022015","September 2016","February 9, 2020","June 30, 2020","February 13, 2017",,"October 9, 2020","Department of Dermatology, Northwestern University Feinberg School of Medicine and Lurie Children's Hospital, Chicago, Illinois, United States",,"https://ClinicalTrials.gov/show/NCT03051347"
24,"NCT03530514","A Study to Examine the Safety, Tolerability and Biological Effects of REGN4461 in Healthy Volunteers",,"Completed","No Results Available","Healthy Volunteers","Drug: REGN4461|Drug: Placebo","Number of treatment-emergent adverse events (TEAEs)|Concentrations of REGN4461 in serum over time|Percent change from baseline to week 12 in body weight in overweight or obese participants|Absolute change from baseline to week 12 in body weight in overweight or obese participants|Change from baseline in caloric intake in response to standardized meals in overweight or obese participants|Change in lipid-regulating protein levels over time after single doses of REGN4461|Change in lipid-regulating protein levels over time after repeated doses of REGN4461|Incidence of anti-drug antibodies to REGN4461 over time after single doses of REGN4461|Incidence of anti-drug antibodies to REGN4461 over time after repeated doses of REGN4461|Pharmacokinetic (PK) parameter: Area under curve (AUC) computed from time zero to the time of the last positive concentration (AUClast)|PK parameter: AUC computed across a dosing interval with length τ (AUCo-τ)|PK parameter: peak concentration (Cmax)|PK parameter: time to Cmax (tmax)|PK parameter: clearance (CL)|PK parameter: trough concentration (Ctrough)","Regeneron Pharmaceuticals","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","113","Industry","Interventional","Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Basic Science","R4461-HV-1794|2018-000327-14","April 24, 2018","January 27, 2020","January 27, 2020","May 21, 2018",,"March 9, 2020","Regeneron Investigational Site, Antwerp, Belgium",,"https://ClinicalTrials.gov/show/NCT03530514"
25,"NCT01239017","A Study of the Safety and Efficacy of Subcutaneously Administered REGN475 in Patients With Osteoarthritis of the Knee",,"Withdrawn","No Results Available","Osteoarthritis","Biological: REGN475|Other: Placebo","The incidence of treatment-emergent adverse events (TEAEs) in patients treated with REGN475 or placebo.|Time-integrated change from baseline in walking knee pain using the Numeric Rating Scale (NRS).|Change from baseline in walking knee pain using the Numeric Rating Scale (NRS).|Time-integrated change from baseline in The Western Ontario and McMaster Osteoarthritis Index (WOMAC)|Change from baseline in The Western Ontario and McMaster Osteoarthritis Index (WOMAC)|Patient assessment of response to treatment over time using the Patient Global Impression of Change.|Change from baseline in patient-rated QOL using the Short-Form 12-Item Questionnaire (SF-12).","Regeneron Pharmaceuticals|Sanofi","All","40 Years to 75 Years   (Adult, Older Adult)","Phase 2","0","Industry","Interventional","Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","R475-PN-1004",,,,"November 11, 2010",,"March 18, 2015",,,"https://ClinicalTrials.gov/show/NCT01239017"
26,"NCT01053702","Study of the Safety and Efficacy of REGN475(SAR164877) in Patients With Pain Resulting From Thermal Injury",,"Withdrawn","No Results Available","Thermal Injury Pain","Drug: R475|Drug: Placebo","Change in procedural pain intensity|Cumulative analgesic usage|Weekly Patient-rated Global Impression of Change|Additional quality of life assessments","Regeneron Pharmaceuticals|Sanofi","All","18 Years to 50 Years   (Adult)","Phase 2","0","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","R475-PN-0909",,,,"January 21, 2010",,"April 19, 2011","Tampa, Florida, United States",,"https://ClinicalTrials.gov/show/NCT01053702"
27,"NCT00609544","Study of the Safety and Effectiveness of Rilonacept (IL-1 Trap) Administered Subcutaneously in Subjects With Non Dialysis-Dependent Chronic Kidney Disease (NDD-CKD) and Anemia",,"Withdrawn","No Results Available","Chronic Kidney Disease|Anemia","Drug: Rilonacept","Change in blood hemoglobin concentration.","Regeneron Pharmaceuticals|Syneos Health","All","18 Years and older   (Adult, Older Adult)","Phase 2","0","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","IL1T-AN-0704",,,,"February 7, 2008",,"April 19, 2011","Alexander City, Alabama, United States|Muscle Shoals, Alabama, United States|Cerritos, California, United States|Long Beach, California, United States|Los Alampios, California, United States|Thousand Palms, California, United States|Colorado Springs, Colorado, United States|Lauderdale Lakes, Florida, United States|Pembroke Pines, Florida, United States|Tampa, Florida, United States|Blue Ridge, Georgia, United States|Jonesboro, Georgia, United States|Portland, Maine, United States|Queens, New York, United States|Mooresville, North Carolina, United States|Shelby, North Carolina, United States|Allentown, Pennsylvania, United States|Harrisburg, Pennsylvania, United States|Orangeburg, South Carolina, United States|Sumter, South Carolina, United States|Barlett, Tennessee, United States|Clarksville, Tennessee, United States|Collierville, Tennessee, United States|Crossville, Tennessee, United States|Memphis, Tennessee, United States|Ogden, Utah, United States|Falls Church, Virginia, United States",,"https://ClinicalTrials.gov/show/NCT00609544"
28,"NCT00383370","Safety and Tolerability of Intravitreal VEGF Trap Formulations in Subjects With Neovacular AMD",,"Completed","No Results Available","Neovascular Age Related Macular Degeneration","Drug: VEGF Trap|Biological: VEGF Trap","The primary endpoint of the study will be safety and tolerability of the study treatment at Week 12 as assessed by ophthalmic examination and reporting of AEs.","Regeneron Pharmaceuticals","All","50 Years and older   (Adult, Older Adult)","Phase 1","20","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","VGFT-OD-0603","October 2006","September 2007","July 2008","October 3, 2006",,"April 21, 2011","Fort Myers, Florida, United States|Wichita, Kansas, United States|Hagerstown, Maryland, United States|Columbia, South Carolina, United States|Austin, Texas, United States|McAllen, Texas, United States",,"https://ClinicalTrials.gov/show/NCT00383370"
29,"NCT00320814","Phase 1 Study of VEGF Trap in Patients With Diabetic Macular Edema",,"Completed","No Results Available","Diabetic Macular Edema","Drug: VEGF Trap-Eye","To assess the ocular and systemic safety and tolerability of a single intravitreal (IVT) injection of VEGF Trap-Eye in patients with diabetic macular edema (DME)|To obtain a preliminary assessment of the effect of a single dose of VEGF Trap-Eye on central retinal thickness (CRT) at the center point as determined by optical coherence tomography (OCT)|To obtain a preliminary assessment of the effect of a single IVT administration of VEGF Trap-Eye on visual acuity","Regeneron Pharmaceuticals","All","18 Years and older   (Adult, Older Adult)","Phase 1","5","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","VGFT-OD-0512","April 2006","August 2006","August 2007","May 3, 2006",,"June 10, 2011","Baltimore, Maryland, United States|Charlotte, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT00320814"
30,"NCT04209634","Open-Label Efficacy and Safety Study of Pozelimab in Patients With CD55-Deficient Protein-Losing Enteropathy (CHAPLE Disease)",,"Active, not recruiting","No Results Available","CD55-deficient Protein-losing Enteropathy|CHAPLE","Drug: Pozelimab","Proportion of patients with active disease at baseline achieving both normalization of serum albumin and clinical outcome improvement|Incidence and severity of treatment-emergent adverse events (TEAEs)|Improvement in each patient's most bothersome sign/symptom|Proportion of patients with active disease at baseline who maintain disease control|Proportion of patients with inactive disease on eculizumab at baseline who maintain disease control|The number of bowel movements per day based on a 1-week average|The number of days/week with ≥1 bowel movement of loose/watery stool consistency|Physician assessment of facial edema|Physician assessment of peripheral edema|Change in abdominal symptoms|Health-related quality of life as assessed by the PedsQL™ Generic Core Scales for about my work/studies and school functioning sub-scale|Health-related quality of life as assessed by the PedsQL™ Generic Core Scales for physical functioning sub-scale|Assessment of abdominal ascites|Frequency of albumin infusions|Total albumin absolute value|Total albumin absolute change from baseline|Total albumin percent change|Total albumin time to first normalization|Total protein absolute value|Total protein absolute change from baseline|Total protein percent change|Total protein time to first normalization|Total Ig absolute value|Total Ig absolute change from baseline|Total Ig percent change|Total Ig time to first normalization|Total IgG absolute value|Total IgG absolute change from baseline|Total IgG percent change|Total IgG time to first normalization|Total IgM absolute value|Total IgM absolute change from baseline|Total IgM percent change|Total IgM time to first normalization|Total IgA absolute value|Total IgA absolute change from baseline|Total IgA percent change|Total IgA time to first normalization|Total Vitamin B12 absolute value|Total Vitamin B12 change|Total Vitamin B12 time to first normalization|Total folate absolute value|Total folate change|Total folate time to first normalization|Total iron absolute value|Total iron change|Total iron time to first normalization|Total iron binding capacity absolute value|Total iron binding capacity change|Total iron binding capacity time to first normalization|Total ferritin absolute value|Total ferritin change|Total ferritin time to first normalization|Total magnesium absolute value|Total magnesium change|Total magnesium time to first normalization|Total fasting cholesterol absolute value|Total fasting cholesterol change|Total fasting cholesterol time to first normalization|Total fasting triglycerides absolute value|Total fasting triglycerides change|Total fasting triglycerides time to first normalization|Change in alpha-1 antitrypsin levels in blood|Change in alpha-1 antitrypsin levels in stool|Number of participants use of conmeds|Percentage of days hospitalized|Body weight expressed as z score|Height expressed as z score|Concentrations of total pozelimab in serum|Incidence of treatment-emergent anti-drug antibodies to pozelimab in patients|Change from baseline of total complement activity CH50 assay|Percent change from baseline of total complement activity CH50 assay","Regeneron Pharmaceuticals","All","1 Year and older   (Child, Adult, Older Adult)","Phase 2|Phase 3","10","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","R3918-PLE-1878","January 27, 2020","November 9, 2021","August 17, 2023","December 24, 2019",,"December 21, 2021","Regeneron Research Site, Bethesda, Maryland, United States|Regeneron Research Site, Pathum Wan, Bangkok, Thailand|Regeneron Research Site, Istanbul, Turkey",,"https://ClinicalTrials.gov/show/NCT04209634"
