"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
1155,"NCT00656747","Moxifloxacin Versus Amoxicillin Clavulanic Acid in Treatment of Acute Exacerbation of Chronic Bronchitis",,"Completed","No Results Available","Chronic Bronchitis","Drug: Avelox (Moxifloxacin, BAY12-8039)|Drug: Amoxicillin clavulanic acid","Clinical failure at 8 weeks post therapy|Clinical failure rates|Bacteriological eradication rates|Clinical failure rates for subjects with positive sputum culture at enrollment|Weekly mean symptom scores measured by the AECB SS|Rates and speed of symptom relief measured by the AECB SS|Clinical failure rates for subjects with co-administration of systemic corticosteroids (stratum 1)|Clinical failure rates for subjects without co-administration of systemic corticosteroids (stratum 2)|Need for any change in dosage or additional respiratory medication such as bronchodilators and inhaled steroids, excluding short acting bronchodilators|Improvement in symptoms burden measured by the AECB SS|Improvement in health related QoL measured by the SGRQ|spirometry tests will be compared between treatment groups|HCRU relat. to chronic bronchitis management incl. rescue med., concomitant med., therap. adjuncts, diagn. procedures, other medical care/medical staff requirement, hospitalizations (incl. ward and duration), and work productivity and activity impairment|Safety and tolerability of moxifloxacin versus amoxicillin clavulanic acid, with particular attention to rates of diarrhea","Bayer","All","60 Years and older   (Adult, Older Adult)","Phase 4","1372","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","11980|2007-006096-37","March 2008","December 2010","December 2010","April 11, 2008",,"December 1, 2014","Escaldes - Engordany, Andorra|Florencio Varela, Buenos Aires, Argentina|Quilmes, Buenos Aires, Argentina|Buenos Aires, Ciudad Auton. de Buenos Aires, Argentina|Buenos Aires, Ciudad Auton. de Buenos Aires, Argentina|Buenos Aires, Ciudad Auton. de Buenos Aires, Argentina|Buenos Aires, Ciudad Auton. de Buenos Aires, Argentina|San Miguel de Tucumán, Tucuman, Argentina|San Miguel de Tucumán, Tucuman, Argentina|Vicente López, Argentina|Concord, New South Wales, Australia|Brisbane, Queensland, Australia|Adelaide, South Australia, Australia|Woodville, South Australia, Australia|Nedlands, Western Australia, Australia|Aalst, Belgium|Antwerpen, Belgium|Bruxelles - Brussel, Belgium|Halen, Belgium|Lommel, Belgium|Moerkerke, Belgium|Namur, Belgium|Yvoir, Belgium|Juiz de Fora, Minas Gerais, Brazil|Porto Alegre, Rio Grande do Sul, Brazil|São Paulo, Sao Paulo, Brazil|São Paulo, Sao Paulo, Brazil|Calgary, Alberta, Canada|Edmonton, Alberta, Canada|Edmonton, Alberta, Canada|Kelowna, British Columbia, Canada|Vancouver, British Columbia, Canada|Winnipeg, Manitoba, Canada|Winnipeg, Manitoba, Canada|Saint John, New Brunswick, Canada|Saint John, New Brunswick, Canada|Antigonish, Nova Scotia, Canada|Sydney Mines, Nova Scotia, Canada|Burlington, Ontario, Canada|Hamilton, Ontario, Canada|London, Ontario, Canada|London, Ontario, Canada|Toronto, Ontario, Canada|Longueuil, Quebec, Canada|Montreal, Quebec, Canada|Sherbrooke, Quebec, Canada|Santiago, Chile|Valparaíso, Chile|Viña del Mar, Chile|Guangzhou, Guangdong, China|Guangzhou, Guangdong, China|Changsha, Hunan, China|Shengyang, Liaoning, China|Shenyang, Liaoning, China|Chengdu, Sichuan, China|Beijing, China|Beijing, China|Shanghai, China|Shanghai, China|Shanghai, China|Tianjin, China|Cali, Cauca, Colombia|Bogotá, Colombia|Bucaramanga, Colombia|Cali, Colombia|Medellín, Colombia|Santafe de Bogotá, Colombia|Osijek, Croatia|Petrinja, Croatia|Rijeka, Croatia|Zagreb, Croatia|Kyjov, Czech Republic|Lovosice, Czech Republic|Neratovice, Czech Republic|Pardubice - Trnova, Czech Republic|Praha - Malesice, Czech Republic|Praha - Troja, Czech Republic|Marseille, France|Mont-de-marsan, France|Nice, France|Perpignan, France|Bad Dürrheim, Baden-Württemberg, Germany|Augsburg, Bayern, Germany|Cottbus, Brandenburg, Germany|Rüdersdorf, Brandenburg, Germany|Zossen, Brandenburg, Germany|Frankfurt, Hessen, Germany|Frankfurt, Hessen, Germany|Fulda, Hessen, Germany|Neubrandenburg, Mecklenburg-Vorpommern, Germany|Lüdenscheid, Nordrhein-Westfalen, Germany|Neuwied, Rheinland-Pfalz, Germany|Böhlen, Sachsen, Germany|Delitzsch, Sachsen, Germany|Dresden, Sachsen, Germany|Leipzig, Sachsen, Germany|Leipzig, Sachsen, Germany|Leipzig, Sachsen, Germany|Meißen, Sachsen, Germany|Bad Segeberg, Schleswig-Holstein, Germany|Lübeck, Schleswig-Holstein, Germany|Berlin, Germany|Berlin, Germany|Berlin, Germany|Berlin, Germany|Berlin, Germany|Berlin, Germany|Berlin, Germany|Hamburg, Germany|Hamburg, Germany|Athens, Attica, Greece|Mezourlo, Larissa, Greece|Rio, Patras, Greece|Athens, Greece|Ioannina, Greece|HongKong, Hong Kong|Kowloon, Hong Kong|Bandung, Indonesia|Jakarta, Indonesia|Surabaya, Indonesia|Killarney, Kerry, Ireland|Enniscorthy, Wexford, Ireland|Gorey, Wexford, Ireland|Bray, Wicklow, Ireland|Longford, Ireland|Pregiato di Cava dei Tirreni, Salerno, Italy|Busto Arsizio, Varese, Italy|Bussolengo, Verona, Italy|Ascoli Piceno, Italy|Catania, Italy|Chieti, Italy|Milano, Italy|Milano, Italy|Perugia, Italy|Kraslava, Latvia|Riga, Latvia|Riga, Latvia|Riga, Latvia|Talsu, Latvia|Valmiera, Latvia|Ventspils, Latvia|Kaunas, Lithuania|Kaunas, Lithuania|Klaipeda, Lithuania|Siauliai, Lithuania|Vilnius, Lithuania|Vilnius, Lithuania|Guadalajara, Jalisco, Mexico|Huixquilucan, México, Mexico|Monterrey, Nuevo Leon, Mexico|Monterrey, Nuevo Leon, Mexico|Mérida, Yucatán, Mexico|Chihuahua, Mexico|Zacatecas, Mexico|Eindhoven, Noord-Brabant, Netherlands|Heerlen, Netherlands|Hoofddorp, Netherlands|Meppel, Netherlands|Utrecht, Netherlands|Karachi, Sindh, Pakistan|Islamabad, Pakistan|Karachi, Pakistan|Callao, Peru|Lima, Peru|Lima, Peru|Lima, Peru|Lima, Peru|Lima, Peru|Manila, Philippines|Quezon City, Philippines|Torres Vedras, Lisboa, Portugal|Matosinhos, Porto, Portugal|Vila Nova de Gaia, Porto, Portugal|Coimbra, Portugal|Lisboa, Portugal|Lisboa, Portugal|Porto, Portugal|S. Martinho do Bispo, Portugal|Santarém, Portugal|Port Elizabeth, Eastern Cape, South Africa|Bloemfontein, Freestate, South Africa|Benoni, Gauteng, South Africa|Centurion, Gauteng, South Africa|Kempton Park, Gauteng, South Africa|Pretoria, Gauteng, South Africa|Pretoria, Gauteng, South Africa|Pretoria, Gauteng, South Africa|Durban, KwaZulu Natal, South Africa|Durban, KwaZulu Natal, South Africa|Thabazimbi, Limpopo, South Africa|Witbank, Mpumalanga, South Africa|Cape Town, Western Cape, South Africa|Paarl, Western Cape, South Africa|Somerset West, Western Cape, South Africa|Badalona, Barcelona, Spain|Sant Boi de Llobregat, Barcelona, Spain|Palma de Mallorca, Illes Baleares, Spain|Requena, Valencia, Spain|Barcelona, Spain|Barcelona, Spain|Guadalajara, Spain|Madrid, Spain|Aarau, Aargau, Switzerland|Laufen, Basel-Landschaft, Switzerland|Oberwil, Basel-Landschaft, Switzerland|Binningen, Basel-Stadt, Switzerland|Basel, Switzerland|Bern, Switzerland|Thun, Switzerland|Wettingen, Switzerland|Zürich, Switzerland|Zürich, Switzerland|Bangkok, Thailand|Chiang Mai, Thailand|Nonthaburi, Thailand|Glasgow, Stratchclyde, United Kingdom|Glasgow, Stratchclyde, United Kingdom|Glasgow, Stratchclyde, United Kingdom|Glasgow, Stratchclyde, United Kingdom|Glasgow, Stratchclyde, United Kingdom|Coventry, Warwickshire, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00656747"
1156,"NCT00656188","Placebo-controlled Study Evaluating the Efficacy and Safety of Vardenafil in Subjects With Erectile Dysfunction",,"Completed","No Results Available","Erectile Dysfunction","Drug: Levitra (Vardenafil, BAY38-9456)|Drug: Placebo","Erectile Function domain of the International Index of Erectile Function|Sexual Encounter Profile Question 2|Sexual Encounter Profile Question 3|Erectile Function domain scores > 26|Sexual Encounter Profile 2|Global Assessment Question|Reliability of insertion|Reliability of maintenance|Other subject diary based variables|Safety and tolerability","Bayer|GlaxoSmithKline","Male","18 Years and older   (Adult, Older Adult)","Phase 2|Phase 3","463","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","10898|GSK 001","October 2002","May 2003","May 2003","April 10, 2008",,"October 10, 2013",,,"https://ClinicalTrials.gov/show/NCT00656188"
1157,"NCT00655629","Vardenafil Orodispersible Tablet (ODT) Versus Placebo in Males With Erectile Dysfunction, 50% of Whom Are to be 65 Years or Older.",,"Completed","Has Results","Erectile Dysfunction","Drug: Vardenafil ODT (STAXYN, BAY38-9456)|Drug: Placebo","Change From Baseline in International Index of Erectile Function (IIEF-EF Sub-Score) at 12 Weeks or Last Observation Carried Forward (LOCF)|Change in Percentage From Baseline in Success of Penetration (SEP2) at 12 Weeks|Change From Baseline in Success of Erection Maintenance at 12 Weeks|Percentage of Subjects Achieving ""Back to Normal"" Erectile Function|Change in Percentage From Baseline in Ability to Obtain an Erection at 12 Weeks|Change in Percentage From Baseline in Satisfaction With the Hardness of Erection at 12 Weeks|Change in Percentage From Baseline in Overall Satisfaction at 12 Weeks|Change in Percentage From Baseline in Ability to Ejaculate at 12 Weeks|Number of Sexual Attempts Till First Successful Attempt|Change From Baseline in Ease With Erection at 12 Weeks or LOCF|Change From Baseline in Erectile Function Satisfaction at 12 Weeks or LOCF|Change From Baseline in Pleasure of Sexual Activity at 12 Weeks or LOCF|Change From Baseline in Satisfaction With Orgasm at 12 Weeks or LOCF|Change From Baseline in Confidence for Completion at 12 Weeks or LOCF|Satisfaction With Medication at Week 12 or LOCF|Patient Self Reported Improvement of Erectile Function Under Treatment Using a Categorical Rating Scale","Bayer|GlaxoSmithKline|Schering-Plough","Male","18 Years and older   (Adult, Older Adult)","Phase 3","339","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","12094","April 2008","February 2009","February 2009","April 10, 2008","January 21, 2011","August 1, 2014","East Valley Family Physicians, PLC, Chandler, Arizona, United States|Mesa Family Medical Center, Mesa, Arizona, United States|Desert Clinical Research, Mesa, Arizona, United States|Arizona Research Center, Inc., Phoenix, Arizona, United States|Tatum Highlands Medical Associates, PLLC, Phoenix, Arizona, United States|Fiel Family & Sports Medicine, PC, Tempe, Arizona, United States|Irvine Center for Clinical Research, Irvine, California, United States|Synergy Clinical Research Center, National City, California, United States|San Diego Uro-Research, San Diego, California, United States|San Diego Clinical Trials, San Diego, California, United States|South Florida Medical Research, Aventura, Florida, United States|Jacksonville Impotence Treatment Center, Jacksonville, Florida, United States|University Clinical Research, Inc., Pembroke Pines, Florida, United States|Tulane Medical Center, New Orleans, Louisiana, United States|Office of Dr. Bruce Gilbert, MD, Great Neck, New York, United States|Mount Sinai Medical Center, New York, New York, United States|The Urology Group, Cincinnati, Ohio, United States|Columbus Urology Research, LLC, Columbus, Ohio, United States|Family Medical Associates, Levittown, Pennsylvania, United States|Pearl Clinical Research, Norristown, Pennsylvania, United States|Office of Dr. Roger Fincher, MD, Spokane, Washington, United States|Sydney Men's Health, Bondi Junction, New South Wales, Australia|Berry Road Medical Centre, St Leonards, New South Wales, Australia|South Terrace Urology, Adelaide, South Australia, Australia|Cabrini Medical Centre, Melbourne, Victoria, Australia|Queen Elizabeth II Medical Centre, Nedlands, Western Australia, Australia|Perth Human Sexuality Centre, Perth, Western Australia, Australia|St.Joseph's Health Care-London, London, Ontario, Canada|The Male Health Centres, Oakville, Ontario, Canada|Office of Dr. Rajiv Singal, MD, Toronto, Ontario, Canada|Sunnybrook Health Sciences Centre, Toronto, Ontario, Canada|Clinique d'Urologie du Saguenay, Chicoutimi, Quebec, Canada|Urology South Shore Research, Greenfield Park, Quebec, Canada|Centre de Recherche en Sante Sexuelle du Quebec, Montreal, Quebec, Canada|Sir Mortimer B. Davis Jewish General Hospital, Montreal, Quebec, Canada|Hospital Dalinde, México, D. F., Distrito Federal, Mexico|Consultorio Dr. Rodríguez Rivera, Guadalajara, Jalisco, Mexico|Centro Médico de las Américas, Mérida, Yucatán, Mexico|Asociación Mexicana para la Salud Sexual A. C., México D. F., Mexico|Hospital Santa Fé, México, D. F., Mexico",,"https://ClinicalTrials.gov/show/NCT00655629"
1158,"NCT00655590","Assess the Effect of Daily Treatment of Vardenafil 20mg or Sildenafil 100mg and Placebo on Sperm Function",,"Completed","No Results Available","Erectile Dysfunction","Drug: Levitra (Vardenafil, BAY38-9456)|Drug: Sildenafil|Drug: Placebo","Proportion of vardenafil subjects with a 50% or greater decrease from baseline in mean sperm concentration at 6 months (LOCF), compared to placebo after repeated use|Mean sperm concentration|Mean sperm count|Sperm morphology|Sperm motility|Reproductive hormones|Proportion of sildenafil subjects with a 50% or greater decrease from baseline in mean sperm concentration at 6 months (LOCF), compared to placebo and vardenafil after repeated use","Bayer","Male","25 Years to 64 Years   (Adult)","Phase 4","200","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","11520","January 2005","June 2006","June 2006","April 10, 2008",,"December 30, 2014","Phoenix, Arizona, United States|Tempe, Arizona, United States|Beverly Hills, California, United States|La Mesa, California, United States|Laguna Hills, California, United States|San Diego, California, United States|Torrance, California, United States|Van Nuys, California, United States|Waterbury, Connecticut, United States|Aventura, Florida, United States|New Orleans, Louisiana, United States|Ann Arbor, Michigan, United States|Minneapolis, Minnesota, United States|Rochester, Minnesota, United States|Great Neck, New York, United States|New York, New York, United States|Cincinnati, Ohio, United States|San Antonio, Texas, United States",,"https://ClinicalTrials.gov/show/NCT00655590"
1159,"NCT00654914","A Study to Assess the Efficacy and Safety of Vardenafil in the Treatment of Male Patients With Erectile Dysfunction","VIS","Completed","No Results Available","Erectile Dysfunction","Drug: Levitra (Vardenafil, BAY38-9456)","Percentage of success rate at the end of treatment period versus baseline.|The Erectile Function (EF) domain score of the International Index of Erectile Function (IIEF-Appendix 10.3) calculated as the sum of scores from Questions 1-5 and 15 at Visit 5 using the last Visit vs baseline.|Global Assessment Question|Italian validated Version of SF-12 Health Survey","Bayer","Male","18 Years and older   (Adult, Older Adult)","Phase 3","527","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","10781","May 2003","February 2004","February 2004","April 9, 2008",,"December 23, 2014",,,"https://ClinicalTrials.gov/show/NCT00654914"
1160,"NCT00654680","Evaluating the Efficacy and Safety of Vardenafil in Patients Erectile Dysfunction Solely Secondary to Spinal Cord Injury",,"Completed","No Results Available","Erectile Dysfunction","Drug: Vardenafil (Levitra, BAY38-9456)|Drug: Placebo","International Index of Erectile Function-Erectile Function domain|Sexual Encounter Profile Question 2|Sexual Encounter Profile Question 3|Other diary based variables|Safety and tolerability","Bayer|GlaxoSmithKline","Male","18 Years and older   (Adult, Older Adult)","Phase 3","418","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","10473","October 2002","January 2004","January 2004","April 9, 2008",,"September 30, 2013",,,"https://ClinicalTrials.gov/show/NCT00654680"
1161,"NCT00653614","Cycle Control and Safety of E2-DRSP",,"Completed","No Results Available","Contraceptive, Oral, Hormonal","Drug: E2/DRSP (BAY 86-4891) dose 1 (SH T04984E)|Drug: E2/DRSP (BAY 86-4891) dose 2 (80458739)|Drug: E2/DRSP (BAY 86-4891) dose 3 (80458755)|Drug: E2/DRSP (BAY 86-4891) dose 4 (80458720)|Drug: E2/DRSP (BAY 86-4891) dose 5 (80458712)|Drug: DRSP (ZK 30595) dose 1 (SH T04984F)|Drug: DRSP (ZK 30595) dose 2 (80458690)|Drug: Placebo","Number of intracyclic bleeding episodes during cycles 2 to 7|Number of intracyclic bleeding days (including spotting) in Cycles 2 to 7|Number of withdrawal bleeding episodes in Cycles 1 to 6|Bleeding pattern|Cycle control|Subjective assessment of treatment|Number of participants with adverse events","Bayer","Female","18 Years to 35 Years   (Adult)","Phase 2","635","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Prevention","91765|2007-005258-22|311926","March 2008","June 2009","June 2009","April 7, 2008",,"April 23, 2015","Krumbach, Bayern, Germany|Nürnberg, Bayern, Germany|Dietzenbach, Hessen, Germany|Frankfurt, Hessen, Germany|Frankfurt, Hessen, Germany|Fulda, Hessen, Germany|Mühlheim, Hessen, Germany|Blankenburg, Sachsen-Anhalt, Germany|Burg, Sachsen-Anhalt, Germany|Jessen, Sachsen-Anhalt, Germany|Magdeburg, Sachsen-Anhalt, Germany|Magdeburg, Sachsen-Anhalt, Germany|Dippoldiswalde, Sachsen, Germany|Dresden, Sachsen, Germany|Dresden, Sachsen, Germany|Leipzig, Sachsen, Germany|Leipzig, Sachsen, Germany|Wurzen, Sachsen, Germany|Gera, Thüringen, Germany|Berlin, Germany|Berlin, Germany|Berlin, Germany|Berlin, Germany|Hamburg, Germany|Hamburg, Germany",,"https://ClinicalTrials.gov/show/NCT00653614"
1162,"NCT00652418","Magnevist (SH L 451A) Intra-individual Dose Comparison Study in Magnetic Resonance Angiography",,"Completed","No Results Available","Magnetic Resonance Angiography|Peripheral Vascular Diseases|Peripheral Arterial Diseases","Drug: Gadopentetate dimeglumine (Magnevist, BAY86-4882, SH L 451A)","Diagnostic ability|Visibility|Diagnostic confidence","Bayer","All","20 Years and older   (Adult, Older Adult)","Phase 2","12","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic","91396|308612","July 2004","October 2004","October 2004","April 3, 2008",,"October 14, 2013","Hirosaki-shi, Aomori, Japan|Funai-gun, Kyoto, Japan|Hamamatsu-shi, Shizuoka, Japan",,"https://ClinicalTrials.gov/show/NCT00652418"
1163,"NCT00652262","BAY38-9456 - Supportive Trial for Spinal Injury",,"Completed","No Results Available","Erectile Dysfunction|Sexual Dysfunction|Spinal Cord Injury","Drug: Levitra (Vardenafil, BAY38-9456)","The Erectile Function (EF) domain score of IIEF calculated as the sum of scores from Questions 1 to 5 and 15|The Global Assessment Question|The IIEF EF domain score|IIEF domain scores other than the EF domain score[intercourse satisfaction (Q6 to Q8), overall satisfaction (Q13, Q14), orgasmic function (Q9, Q10), sexual desire (Q11, Q12)]|Scores of Questions 1 to 15 on the IIEF Questionnaire|Patient's diary response concerning hardness of erection, maintenance of erection, satisfaction with overall hardness of erection, ability of insertion, overall satisfaction with sexual experience and ejaculation|Safety data","Bayer","Male","20 Years to 64 Years   (Adult)","Phase 3","32","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","100608","March 2004",,"November 2004","April 3, 2008",,"December 23, 2014","Nagoya, Aichi, Japan|Iizuka, Fukuoka, Japan|Beppu, Oita, Japan",,"https://ClinicalTrials.gov/show/NCT00652262"
1164,"NCT00651846","Investigate Impact of Yasmin vs Microgynon on Hemostasis Parameters in Healthy Women",,"Completed","No Results Available","Healthy","Drug: Yasmin (DRSP 3mg/EE 0.03 mg)|Drug: Microgynon (LNG 0.15 mg/EE 0.03 mg)","Pro-coagulatory parameters: Factor VIII (activity), Fibrinogen|Anti-coagulatory parameters: Protein C (activity), Antithrombin III(activity), APC resistance (factor V mutation)|Rosing test: APC sensitivity ratio|Pro-coagulatory parameters: Factor VIII (activity), Activation markers: D-dimer, Prothrombin fragment 1+2","Bayer","Female","18 Years to 35 Years   (Adult)","Phase 4","43","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","91270|307286","June 2003",,"February 2005","April 3, 2008",,"December 30, 2014","Berlin, Germany",,"https://ClinicalTrials.gov/show/NCT00651846"
1165,"NCT00651599","Treatment of Vasomotor Symptoms in Korean Post Menopausal Women",,"Completed","No Results Available","Vasomotor Symptoms","Drug: Angeliq (Drospirenone/17ß-estradiol, BAY86-4891)|Drug: Placebo","Hot flush (frequency and severity)|Menopausal symptoms|Urogenital symptoms|Assessment of bleeding","Bayer","Female","45 Years to 65 Years   (Adult, Older Adult)","Phase 3","90","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","91354|308381","July 2004",,"May 2005","April 3, 2008",,"December 31, 2014","Seoul, Korea, Republic of|Seoul, Korea, Republic of|Seoul, Korea, Republic of|Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT00651599"
1166,"NCT00651469","Evaluate Safety and Efficacy of an OC Preparation vs Placebo for 6 Treatment Cycles in Women With Moderate Acne.",,"Completed","No Results Available","Acne Vulgaris","Drug: YAZ (DRSP 3 mg/EE 0.02 mg, BAY86-5300)|Drug: Placebo","Percent change in inflammatory lesion counts (including papules, pustules, and nodules), non-inflammatory lesion counts (including open and closed comedones), total lesion count, and the ISGA.|Change from baseline in count of papules|Change from baseline in count of pustules|Change from baseline in count of nodules|Change from baseline in count of open comedones|Change from baseline in count of closed comedones|Percentage of subjects classified as ""improved"" according to the Investigator's Overall Improvement Rating|Percentage of subjects classifying themselves as ""improved"" on the Subject's Overall Self-Assessment Rating","Bayer","Female","14 Years to 45 Years   (Child, Adult)","Phase 3","534","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","91209|306820","January 2003",,"July 2004","April 2, 2008",,"December 30, 2014","Birmingham, Alabama, United States|Huntsville, Alabama, United States|Mesa, Arizona, United States|Los Angeles, California, United States|San Diego, California, United States|Washington, District of Columbia, United States|Miami, Florida, United States|St. Petersburg, Florida, United States|Tampa, Florida, United States|Boise, Idaho, United States|Chicago, Illinois, United States|Indianapolis, Indiana, United States|New Orleans, Louisiana, United States|Wellesley, Massachusetts, United States|Kansas City, Missouri, United States|Albuquerque, New Mexico, United States|Winston-Salem, North Carolina, United States|Winston-Salem, North Carolina, United States|Cincinnati, Ohio, United States|Hershey, Pennsylvania, United States|Philadelphia, Pennsylvania, United States|Warwick, Rhode Island, United States|Austin, Texas, United States|Dallas, Texas, United States|Houston, Texas, United States|San Antonio, Texas, United States|Tacoma, Washington, United States",,"https://ClinicalTrials.gov/show/NCT00651469"
1167,"NCT00645788","Study to Evaluate the Safety and Efficacy of Ciprofloxacin (Inhaled) in Patients With Cystic Fibrosis",,"Completed","Has Results","Cystic Fibrosis","Drug: Ciprofloxacin (Cipro Inhale, BAYQ3939)|Drug: Placebo","Change From Baseline in Forced Expiratory Volume in 1 Second (FEV1) at Day 28‑30|Change From Baseline in FEV1 at Visits 4, 5, and Follow-up Visits 8 and 9|Change From Baseline in P. Aeruginosa Density in the Sputum at Visits 4, 5, 7, 8 and 9|Time to First Pulmonary Exacerbation Requiring Intervention|Change From Baseline in Forced Vital Capacity (FVC) at Visits 4, 5, 7, 8 and 9|Change From Baseline in Forced Expiratory Flow (FEF 25-75%) at Visits 4, 5, 7, 8 and 9|Number of Participants Developing Ciprofloxacin-resistant Mucoid P.Aeruginosa Isolates|Number of Participants Developing Ciprofloxacin-resistant Non-mucoid P.Aeruginosa Isolates|Effect of Ciprofloxacin DPI Treatment on Quality of Life Measured by Cystic Fibrosis Quality of Life Questionnaire Revised (CFQ-R), Respiratory Scale|Plasma Concentrations of Ciprofloxacin From Selected Participants During Treatment|Sputum Concentrations of Ciprofloxacin From Selected Participants During Treatment|Number of Participants With the Occurrence of Drug Induced Bronchospasms","Bayer|Novartis","All","12 Years and older   (Child, Adult, Older Adult)","Phase 2","288","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","12429|2008-008314-40","May 2008","January 2011","January 2011","March 28, 2008","July 3, 2012","June 9, 2014","Phoenix, Arizona, United States|Tucson, Arizona, United States|Little Rock, Arkansas, United States|Los Angeles, California, United States|Los Angeles, California, United States|Los Angeles, California, United States|Orange, California, United States|San Diego, California, United States|San Francisco, California, United States|Ventura, California, United States|Aurora, Colorado, United States|Hartford, Connecticut, United States|New Haven, Connecticut, United States|Jacksonville, Florida, United States|Miami, Florida, United States|Orlando, Florida, United States|Orlando, Florida, United States|Orlando, Florida, United States|Augusta, Georgia, United States|Chicago, Illinois, United States|Chicago, Illinois, United States|Glenview, Illinois, United States|Maywood, Illinois, United States|Indianapolis, Indiana, United States|Iowa city, Iowa, United States|Lexington, Kentucky, United States|Louisville, Kentucky, United States|Boston, Massachusetts, United States|Boston, Massachusetts, United States|Ann Arbor, Michigan, United States|Kalamazoo, Michigan, United States|Jackson, Mississippi, United States|Las Vegas, Nevada, United States|Livingston, New Jersey, United States|Long Branch, New Jersey, United States|Morristown, New Jersey, United States|Somerville, New Jersey, United States|Albany, New York, United States|New Hyde Park, New York, United States|Valhalla, New York, United States|Durham, North Carolina, United States|Akron, Ohio, United States|Cincinnati, Ohio, United States|Toledo, Ohio, United States|Oklahoma City, Oklahoma, United States|Oklahoma City, Oklahoma, United States|Tulsa, Oklahoma, United States|Hershey, Pennsylvania, United States|Philadelphia, Pennsylvania, United States|Philadelphia, Pennsylvania, United States|Charleston, South Carolina, United States|Knoxville, Tennessee, United States|Austin, Texas, United States|San Antonio, Texas, United States|Salt Lake City, Utah, United States|Charlottesville, Virginia, United States|Seattle, Washington, United States|Madison, Wisconsin, United States|Brisbane, Queensland, Australia|Chermside, Queensland, Australia|South Brisbane, Queensland, Australia|Adelaide, South Australia, Australia|Clayton, Victoria, Australia|Parkville, Victoria, Australia|Nedlands, Western Australia, Australia|St. John's, Newfoundland and Labrador, Canada|Hamilton, Ontario, Canada|London, Ontario, Canada|Montreal, Quebec, Canada|Copenhagen, Denmark|München, Bayern, Germany|Frankfurt, Hessen, Germany|Leipzig, Sachsen, Germany|Berlin, Germany|Haifa, Israel|Jerusalem, Israel|Petach Tikva, Israel|Tel Hashomer, Israel|Oslo, Norway|Göteborg, Sweden|Lund, Sweden|Uppsala, Sweden|Cambridge, Cambridgeshire, United Kingdom|Southampton, Hampshire, United Kingdom|Belfast, North Ireland, United Kingdom|Birmingham, West Midlands, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00645788"
