"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
416,"NCT00791323","Efficacy of Ketorolac 0.4% in Prostaglandin Suppression",,"Completed","Has Results","Inflammation","Drug: Ketorolac 0.4%|Drug: Lubricating Eye Drop","Mean Prostaglandin E2 (PGE2) Aqueous Humor Levels","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 4","9","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Basic Science","MA-ACU-08-001","November 2008","August 2009","August 2009","November 14, 2008","September 23, 2011","September 23, 2011","Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT00791323"
417,"NCT00775411","Safety and Efficacy of a New Therapy as Adjunctive Therapy to Anti-vascular Endothelial Growth Factor (Anti-VEGF) in Subjects With Wet Age-Related Macular Degeneration (AMD)",,"Completed","Has Results","Choroidal Neovascularization|Age-Related Maculopathy","Drug: dexamethasone|Biological: ranibizumab","Change From Baseline in Central Retinal Thickness as Measured by Optical Coherence Tomography (OCT) at Week 4|Change From Baseline in Best Corrected Visual Acuity (BCVA) at Week 26|Percentage of Participants With Fluorescein Leakage Improved, Unchanged and Worsened From Baseline as Assessed by Fluorescein Angiography at Week 26","Allergan","All","50 Years and older   (Adult, Older Adult)","Phase 2","44","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","206207-019","November 2008","November 2009","April 2010","October 20, 2008","September 3, 2012","September 3, 2012","San Antonio, Texas, United States|Sydney, New South Wales, Australia|Manila, Philippines",,"https://ClinicalTrials.gov/show/NCT00775411"
418,"NCT00761592","Comparison of Two Botulinum Type A Products in the Treatment of Blepharospasm",,"Completed","Has Results","Blepharospasm","Biological: Botulinum Toxin Type A 900kDa|Biological: Botulinum Toxin Type A 150kDa","Change From Baseline to Week 4 in Blepharospasm Disability Index|Change From Baseline to Week 8 in Blepharospasm Disability Index|Change From Baseline to Week 4 and Week 8 in Total Jankovic Rating Scale (JRS) (Severity and Frequency Measured on a Scale of 0-4)|Changes From Baseline to Week 4 and Week 8 in Patient Global Assessment (PGA) Score|Duration of Action","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 4","65","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","ALLBL001","July 2006","January 2008","January 2008","September 29, 2008","July 9, 2009","November 19, 2013","Bonn, Germany|Wiesbaden, Germany|Zwickau, Germany",,"https://ClinicalTrials.gov/show/NCT00761592"
419,"NCT00761202","Performance and Acceptance of Optive Versus Hylocomod Eyedrops in Patients With Dry Eye Symptoms",,"Completed","Has Results","Dry Eye Syndromes","Drug: A sterile solution containing sodium carboxymethylcellulose and glycerin, preserved with PURITE®|Drug: Sodium hyaluronate","Conjunctival Staining by Lissamine Green|Corneal Staining by Fluorescein|Conjunctival Hyperaemia|Ocular Comfort and Ocular Symptoms on Visual Analogue Scale|Daily Eyedrop Usage|Lipid Layer Pattern Assessment","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 4","50","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","AGN/OPH/DE/002","August 2007","June 2008","June 2008","September 29, 2008","February 4, 2010","November 19, 2013","London, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00761202"
420,"NCT00756678","Efficacy and Acceptability of Two Lubricant Eye Drops",,"Completed","Has Results","Dry Eye Syndromes","Drug: Lubricant Eye Drops (Optive™)|Drug: Lubricating Eye Drops (blink® Tears)","Mean Frequency of Eye Drop Use Over 1 Week|Change From Baseline in Dry Eye Disease Comfort Assessment Score on Day 16|Percentage of Positive Patient Responses to Subject Acceptability Questionnaire on Day 16|Number of Patients With Positive Responses to Subject Preference Questionnaire on Day 16","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 4","51","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","MA-OPT-08-001","September 2008","August 2009","August 2009","September 22, 2008","October 31, 2011","October 31, 2011","Chevy Chase, Maryland, United States",,"https://ClinicalTrials.gov/show/NCT00756678"
421,"NCT00735449","Comparing Efficacy and Safety of Combigan With Timolol Adjunctive to Xalatan in Glaucoma or Ocular Hypertension Subjects",,"Completed","Has Results","Glaucoma|Ocular Hypertension","Drug: Fixed combination of brimonidine tartrate 0.2% timolol maleate 0.5%|Drug: timolol maleate 0.5%|Drug: latanoprost 0.005%","Mean Intraocular Pressure (IOP) at 10 AM at Week 12|Mean Intraocular Pressure (IOP) at 10 AM at Week 6|Mean Intraocular Pressure (IOP) at 8 AM at Week 12|Mean Intraocular Pressure (IOP) at 8 AM at Week 6|Number of Subjects With Adverse Events","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 4","204","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","GMA-COM-07-XTC","July 2008","December 2009","December 2009","August 15, 2008","November 24, 2011","April 23, 2019","Newark, New Jersey, United States|Montreal, Quebec, Canada",,"https://ClinicalTrials.gov/show/NCT00735449"
422,"NCT00717418","Efficacy Study of Cyclosporine Ophthalmic Emulsion in Patients With Dry Eye Disease",,"Completed","Has Results","Keratoconjunctivitis Sicca","Drug: cyclosporine ophthalmic emulsion 0.05%, artificial tears","Ocular Surface Disease Index (OSDI) Total Score at Baseline","Allergan","All","Child, Adult, Older Adult",,"781","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","R.E.S.T.O.R.E.","September 2004","August 2006","August 2008","July 17, 2008","January 12, 2012","January 12, 2012","Wilson, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT00717418"
423,"NCT00716742","Safety and Efficacy Study of Bimatoprost, Latanoprost, and Travoprost in Patients With Elevated Intraocular Pressure (IOP) and Open-angle Glaucoma (OAG)",,"Completed","Has Results","Open-Angle Glaucoma|Ocular Hypertension","Drug: bimatoprost 0.03%, latanoprost 0.005%, and travoprost 0.004%","Change From Baseline in Bilateral Intraocular Pressure (IOP) at One Year","Allergan","All","18 Years and older   (Adult, Older Adult)",,"1099","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","Pro2","September 2004","September 2007","September 2009","July 16, 2008","January 6, 2012","January 6, 2012","Murfreesboro, Tennessee, United States",,"https://ClinicalTrials.gov/show/NCT00716742"
424,"NCT00693485","Safety and Effects of Brimonidine Intravitreal Implant in Patients With Glaucomatous Optic Neuropathy",,"Completed","Has Results","Glaucoma, Open-Angle","Drug: 400 ug Brimonidine Implant|Drug: 200 ug Brimonidine Implant|Drug: Sham (no implant)","Percentage of Patients With a Visual Field Improvement in the Study Eye|Change From Baseline in Best Corrected Visual Acuity (BCVA) in the Study Eye","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 2","70","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","190342-030D","September 2008","January 2011","August 2011","June 9, 2008","April 24, 2013","April 24, 2013","Artesia, California, United States|Tel Aviv, Israel",,"https://ClinicalTrials.gov/show/NCT00693485"
425,"NCT00693420","Safety and Efficacy of Bimatoprost Solution in Increasing Overall Eyelash Prominence",,"Completed","Has Results","Eyelashes","Drug: Bimatoprost 0.03% sterile solution|Drug: vehicle sterile solution","Percentage of Participants Experiencing at Least a 1-grade Increase on the Global Eyelash Assessment (GEA) Scale From Baseline to Week 16|Percentage of Participants Experiencing at Least a 1-grade Increase on the Global Eyelash Assessment (GEA) Scale From Baseline to Week 20 (Post-treatment)|Upper Eyelash Length as Measured by Digital Image Analysis in Terms of Change From Baseline to Week 16|Upper Eyelash Length as Measured by Digital Image Analysis in Terms of Change From Baseline to Week 20 (Post-treatment)|Upper Eyelash Thickness as Measured by Digital Image Analysis in Terms of Change From Baseline to Week 16|Upper Eyelash Thickness as Measured by Digital Image Analysis in Terms of Change From Baseline to Week 20 (Post-treatment)|Upper Eyelash Darkness as Measured by Digital Image Analysis in Terms of Change From Baseline to Week 16|Upper Eyelash Darkness as Measured by Digital Image Analysis in Terms of Change From Baseline to Week 20 (Post-treatment)","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 3","278","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","192024-032","April 2007","October 2007","December 2007","June 9, 2008","May 12, 2009","October 30, 2013","San Diego, California, United States|Vancouver, British Columbia, Canada",,"https://ClinicalTrials.gov/show/NCT00693420"
426,"NCT00691197","Safety and Acceptability of Using a Rewetting Drop With Contact Lens Wear",,"Completed","Has Results","Ametropia","Device: Carboxymethylcellulose sodium and Glycerin|Device: Carboxymethylcellulose sodium","Best Corrected Visual Acuity|Corneal Staining","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 2|Phase 3","246","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","AG9689-002","March 2008","October 2008","October 2008","June 5, 2008","December 10, 2009","July 22, 2015","San Diego, California, United States",,"https://ClinicalTrials.gov/show/NCT00691197"
427,"NCT00661479","An Exploratory Study to Evaluate the Safety of Brimonidine Intravitreal Implant in Patients With Retinitis Pigmentosa",,"Completed","Has Results","Retinitis Pigmentosa","Drug: 400 µg Brimonidine Tartrate Implant|Drug: 200 µg Brimonidine Tartrate Implant|Drug: 100 µg Brimonidine Tartrate Implant|Other: Sham (no implant)","Change From Baseline in Best Corrected Visual Acuity (BCVA) in the Study Eye|Change From Baseline in Contrast Sensitivity in the Study Eye","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","21","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","190342-028D","July 2008","December 2009","May 2010","April 18, 2008","April 24, 2013","April 24, 2013","Arlington, Texas, United States|Paris, France|Tubingen, Germany|Coimbra, Portugal",,"https://ClinicalTrials.gov/show/NCT00661479"
428,"NCT00658619","Safety and Efficacy of Brimonidine Intravitreal Implant in Patients With Geographic Atrophy Due to Age-related Macular Degeneration (AMD)",,"Completed","Has Results","Macular Degeneration","Drug: 400 µg Brimonidine Tartrate Implant|Drug: 200 µg Brimonidine Tartrate Implant|Other: Sham (no implant)","Change From Baseline in Size of Geographic Atrophy Lesion Area in the Study Eye|Change From Baseline in Best Corrected Visual Acuity (BCVA) in the Study Eye|Change From Baseline in Contrast Sensitivity in the Study Eye|Change From Baseline in Reading Speed in the Study Eye","Allergan","All","50 Years and older   (Adult, Older Adult)","Phase 2","119","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","190342-032D","May 1, 2008","June 1, 2010","April 8, 2011","April 15, 2008","April 26, 2013","August 21, 2018","Abilene, Texas, United States|Sydney, New South Wales, Australia|Karlsruhe, Germany|Udine, Italy|Seoul, Korea, Republic of|Makati City, Philippines|Coimbra, Portugal",,"https://ClinicalTrials.gov/show/NCT00658619"
429,"NCT00652496","Safety and Efficacy Study of Different Formulations of Bimatoprost Once-Daily in Patients With Glaucoma or Ocular Hypertension",,"Completed","No Results Available","Glaucoma|Ocular Hypertension","Drug: Bimatoprost 0.01% ophthalmic solution|Drug: Bimatoprost 0.015% formulation 1 ophthalmic solution|Drug: Bimatoprost 0.015% formulation 2 ophthalmic solution|Drug: Bimatoprost 0.02% ophthalmic solution|Drug: Bimatoprost 0.03% ophthalmic solution","Intraocular pressure (IOP)|Patient Comfort|Patient Satisfaction|Treatment Preference","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 2","249","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","192024-030","January 2005","May 2005","May 2005","April 3, 2008",,"April 3, 2008","Wenatchee, Washington, United States",,"https://ClinicalTrials.gov/show/NCT00652496"
430,"NCT00652483","Safety and Efficacy Study of Brimonidine in Patients With Glaucoma or Ocular Hypertension",,"Completed","No Results Available","Glaucoma|Ocular Hypertension","Drug: Brimonidine ophthalmic solution 0.1%|Drug: Brimonidine ophthalmic solution 0.2%","Intraocular pressure (IOP)|IOP","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 3","433","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","190342-021","May 2003","December 2003","September 2004","April 3, 2008",,"April 3, 2008","Atlanta, Georgia, United States",,"https://ClinicalTrials.gov/show/NCT00652483"
431,"NCT00652106","Safety and Efficacy Study of Brimonidine/Timolol Fixed Combination in Patients With Glaucoma or Ocular Hypertension",,"Completed","No Results Available","Glaucoma|Ocular Hypertension","Drug: 0.2% brimonidine/0.5% timolol fixed combination ophthalmic solution|Drug: Concurrent brimonidine 0.2% and Timolol 0.5% ophthalmic solution|Drug: Brimonidine 0.2% ophthalmic solution","Intraocular pressure (IOP)","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 3","432","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","190342-019T","June 2003","March 2004","March 2004","April 3, 2008",,"April 3, 2008","El Paso, Texas, United States",,"https://ClinicalTrials.gov/show/NCT00652106"
432,"NCT00651859","Safety and Efficacy Study of Bimatoprost in Ethnically Japanese Patients With Open-Angle Glaucoma or Ocular Hypertension",,"Completed","No Results Available","Glaucoma|Ocular Hypertension","Drug: Bimatoprost 0.01% Ophthalmic Solution|Drug: Bimatoprost 0.03% Ophthalmic Solution|Drug: Bimatoprost Vehicle Ophthalmic Solution","Intraocular pressure (IOP)|IOP","Allergan","All","20 Years and older   (Adult, Older Adult)","Phase 2","111","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","192024-024","November 2002","January 2004","January 2004","April 3, 2008",,"April 3, 2008","San Francisco, California, United States",,"https://ClinicalTrials.gov/show/NCT00651859"
433,"NCT00651729","Safety Study of Botulinum Toxin Type A for the Treatment of Focal Upper Limb Poststroke Spasticity",,"Completed","No Results Available","Stroke|Muscle Spasticity","Biological: Botulinum Toxin Type A","Adverse events|Spasticity as measured by the Ashworth scale","Allergan","All","21 Years and older   (Adult, Older Adult)","Phase 2","279","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","191622-056","April 2003","December 2004","December 2004","April 3, 2008",,"May 28, 2008","Indianapolis, Indiana, United States|Vancouver, British Columbia, Canada",,"https://ClinicalTrials.gov/show/NCT00651729"
434,"NCT00651690","Study of Responsiveness of Seven Functional Tasks in Patients With Poststroke Upper Limb Spasticity With Botulinum Toxin Type A Treatment",,"Completed","No Results Available","Stroke|Muscle Spasticity","Biological: Botulinum Toxin Type A|Biological: Placebo","Seven functional tasks (nail filing, hand cleaning, holding a water bottle, brushing teeth, holding a small fruit, holding a medium fruit, and holding a large fruit)|Spasticity of the upper-limb flexors as measured by the Ashworth Scale","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 2","62","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","191622-065","March 2004","May 2005","May 2005","April 3, 2008",,"May 28, 2008","Indianapolis, Indiana, United States",,"https://ClinicalTrials.gov/show/NCT00651690"
435,"NCT00651612","Study to Evaluate Safety of Brimonidine/Timolol Fixed Combination in Glaucoma or Ocular Hypertension Patients",,"Completed","No Results Available","Glaucoma|Ocular Hypertension","Drug: Brimonidine 0.2%/Timolol 0.5% Fixed Combination Ophthalmic Solution|Drug: Concurrent brimonidine 0.2% and 0.5% timolol","Adverse Events","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 3","604","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","190342-024T","November 2005","January 2007","January 2007","April 3, 2008",,"April 3, 2008","Newport Beach, California, United States",,"https://ClinicalTrials.gov/show/NCT00651612"
436,"NCT00651586","Safety and Efficacy Study of Gatifloxacin Compared With Ciprofloxacin in Patients With Acute Bacterial Corneal Ulcers",,"Completed","No Results Available","Acute Bacterial Corneal Ulcers|Bacterial Keratitis","Drug: Gatifloxacin 0.3% ophthalmic solution|Drug: Ciprofloxacin 0.3% ophthalmic solution","Complete re-epithelialization of the corneal ulcer|Investigator's evaluation of clinical efficacy|Patient reported outcomes|Microbiological Cure","Allergan","All","8 Years and older   (Child, Adult, Older Adult)","Phase 2","129","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","198782-002","October 2003","April 2005","April 2005","April 3, 2008",,"July 29, 2008","Galveston, Texas, United States|Madurai, Tamilnadu, India",,"https://ClinicalTrials.gov/show/NCT00651586"
437,"NCT00621933","Surveillance of Ocular Surface Flora (SURFACE)",,"Completed","Has Results","Cataract",,"Percentage of Staphylococcus Epidermidis Species Susceptible and Resistant to Oxacillin on the Eyelid|Percentage of Staphylococcus Epidermidis Species Susceptible and Resistant to Oxacillin on the Conjunctiva|Percentage of Staphylococcus Aureus Species Susceptible and Resistant to Oxacillin on the Eyelid|Percentage of Staphylococcus Aureus Species Susceptible and Resistant to Oxacillin on the Conjunctiva","Allergan","All","50 Years and older   (Adult, Older Adult)",,"399","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","MA-Zymar-08-001","December 2007","October 2008","November 2008","February 22, 2008","July 18, 2012","April 26, 2019","Salt Lake City, Utah, United States",,"https://ClinicalTrials.gov/show/NCT00621933"
438,"NCT00611403","Safety and Efficacy Study of Cyclosporine Ophthalmic Emulsion in Post-LASIK Patients",,"Completed","Has Results","Dry Eye Syndromes","Drug: Cyclosporine Ophthalmic Emulsion 0.05% (RESTASIS®)|Drug: Artificial Tears REFRESH ENDURA®","Percentage of Patients With Clinical Success at Month 6|Change From Baseline in Keratocyte Density in the Anterior Flap of the Eyes at Month 6|Change From Baseline in Goblet Cell Density of the Eyes at Month 6","Allergan","All","21 Years to 50 Years   (Adult)","Phase 2","137","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","192371-014","December 2007","December 2008","June 2009","February 8, 2008","December 20, 2011","December 20, 2011","Overland Park, Kansas, United States",,"https://ClinicalTrials.gov/show/NCT00611403"
439,"NCT00575016","Safety and Efficacy Study of Botulinum Toxin Type A for the Treatment of Neurogenic Overactive Bladder",,"Terminated","Has Results","Overactive Bladder","Biological: Normal saline (Placebo); botulinum toxin Type A (200U)|Biological: botulinum toxin Type A (50U); botulinum toxin Type A (200U)|Biological: botulinum toxin Type A (100U); botulinum toxin Type A (200U)|Biological: botulinum toxin Type A (200U)","Change From Baseline in Number of Weekly Episodes of Urinary Incontinence|Change From Baseline in Maximum Cystometric Capacity (MCC)|Change From Baseline in Maximum Detrusor Pressure (MDP)","Allergan","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 2","74","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","191622-518","December 2007","February 2010","July 2010","December 17, 2007","October 17, 2011","October 2, 2015","Cairo, Egypt|Thessaloniki, Greece|Ahmadabad, India|Beirut, Lebanon|Belgrade, Serbia|Ankara, Turkey",,"https://ClinicalTrials.gov/show/NCT00575016"
440,"NCT00564681","Study to Evaluate Safety, Efficacy of Botulinum Toxin Type A in Patients With Cervical Dystonia",,"Completed","Has Results","Cervical Dystonia","Biological: botulinum toxin type A|Biological: botulinum toxin type A Formulation 2|Drug: Normal Saline","Change From Baseline in Observed Total Toronto Western Spasmodic Torticollis Rating Scale (TWSTRS) Score at Week 4 of Treatment Cycle 1|Physician's Global Assessment of Response to Treatment at Week 4 of Treatment Cycle 1|Patient's Global Assessment of Response to Treatment at Week 4 of Treatment Cycle 1|Change From Baseline in Pain as Evaluated With the TWSTRS Pain Subscale at Week 4 of Treatment Cycle 1|Duration of Treatment Effect for Treatment Responders","Allergan","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2","242","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","191622-090","December 2007","December 2008","December 2009","November 28, 2007","December 11, 2012","January 5, 2016","Winston-Salem, North Carolina, United States|Halifax, Nova Scotia, Canada|Prague, Czech Republic|Berlin, Germany|Budapest, Hungary|Mumbai, India|Manila, Philippines|Warsaw, Poland|Moscow, Russian Federation|Belgrade, Serbia|Singapore, Singapore|Spisska Nova, Slovakia|Cape Town, South Africa|Tainan, Taiwan|Bangkok, Thailand|Bristol, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00564681"
441,"NCT00549783","BOTOX® Economic Spasticity Trial (BEST)",,"Completed","Has Results","Muscle Spasticity","Biological: Botulinum Toxin Type A 900kD|Biological: Placebo","Physician Assessment of Success, as Determined by Percentage of Patients Who Achieve Their Principal Active Functional Goal at Week 24|Physician Assessment of Success, as Determined by Percentage of Patients Who Achieve Their Principal Functional Goal at Week 12|Physician Assessment of Success, as Determined by Percentage of Patients Who Achieve Their Principal Functional Goal at Week 52|Patient Assessment of Success, as Determined by Percentage of Patients Who Achieve Their Principal Functional Goal at Week 12|Patient Assessment of Success, as Determined by Percentage of Patients Who Achieve Their Principal Functional Goal at Week 24|Patient Assessment of Success, as Determined by Percentage of Patients Who Achieve Their Principal Functional Goal at Week 52|Activities of Daily Living Quality of Life (QOL) Score at Week 12|Activities of Daily Living Quality of Life (QOL) Score at Week 24|Activities of Daily Living Quality of Life (QOL) Score at Week 52|Direct Costs for Canada|Direct Costs for Germany|Direct Costs for Sweden|Direct Costs for the United Kingdom","Allergan","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 4","274","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","AGN/HO/SPA/001-191622","October 2007","January 2010","July 2010","October 26, 2007","August 22, 2012","August 22, 2012","Edmonton, Alberta, Canada|Beelitz, Germany|Uppsala, Sweden|Burslem, Stoke-on-Trent, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00549783"
442,"NCT00544713","Evaluate the Safety and Efficacy of a New Artificial Tear for Use After LASIK Surgery",,"Completed","Has Results","Dry Eye Syndrome","Drug: Carboxymethylcellulose and Glycerin based artificial tear|Drug: Carboxymethylcellulose","Post LASIK Dry Eye Symptoms as Measured by Ocular Surface Disease Index (OSDI©) Score at Day 90|Patient Acceptability- Percentage of Patients Who Rated Artificial Tears (AT) as Acceptable at Day 90|Patient Acceptability (Sensory) - Percentage of Patients Who Rated Artificial Tears (AT) as Acceptable at Day 90|Best Corrected Visual Acuity (BCVA) Status at Day 90|Change From Baseline of the Worse Eye in Corneal Topography as Measured by Pentacam at Day 90|Change From Baseline of the Worse Eye in Corneal Topography Measured by Humphrey Atlas at Day 90|Change From Baseline of Total Higher Order Aberration (HOA) of the Worse Eye at Day 90|Change From Baseline of the Worse Eye in Schirmer's Test at Day 90|Change From Baseline of the Worse Eye in Corneal Staining With Fluorescein at Day 90|Change From Baseline of the Worse Eye in Conjunctival Staining With Lissamine Green at Day 90|Change From Baseline of the Worse Eye in Tear Break-Up Time (TBUT) at Day 90|Change From Baseline in Study Product Usage at Day 90","Allergan","All","18 Years and older   (Adult, Older Adult)","Not Applicable","228","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","AG9818-001","September 2007","June 2008","June 2008","October 16, 2007","December 14, 2011","December 14, 2011","San Diego, California, United States",,"https://ClinicalTrials.gov/show/NCT00544713"
443,"NCT00541242","Safety and Efficacy of Bimatoprost Compared With Latanoprost in Patients With Glaucoma or Ocular Hypertension",,"Completed","Has Results","Ocular Hypertension|Glaucoma","Drug: bimatoprost 0.03% eye drops|Drug: latanoprost 0.005% eye drops","Change From Baseline in Mean Diurnal Intraocular Pressure (IOP) at Week 12|Change From Baseline in Mean Diurnal Intraocular Pressure (IOP) at Week 18","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 4","586","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","192024-034","December 2007","August 2008","August 2008","October 10, 2007","October 27, 2011","October 27, 2011","Newport Beach, California, United States",,"https://ClinicalTrials.gov/show/NCT00541242"
444,"NCT00539526","Evaluation of Hyperemia With the Use of Ocular Prostaglandin Analogues",,"Completed","Has Results","Open Angle Glaucoma|Ocular Hypertension","Drug: Bimatoprost 0.03%|Drug: travoprost 0.004%|Drug: latanoprost 0.005% eye drops","Change From Baseline in Mean Conjunctival Hyperemia Scores at Month 3|Change From Baseline in Corneal Staining With Fluorescein at Month 3|Change From Baseline in Tear Break-Up Time (TBUT) at Month 3","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 4","106","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","MA-LUM-07-003","September 2007","July 2008","September 2008","October 4, 2007","October 31, 2011","April 24, 2019","San Diego, California, United States",,"https://ClinicalTrials.gov/show/NCT00539526"
445,"NCT00538304","A Study of the Safety and Efficacy of Bimatoprost in Patients With Glaucoma or Ocular Hypertension",,"Completed","Has Results","Glaucoma|Ocular Hypertension","Drug: bimatoprost eye drops|Drug: placebo","Change From Baseline in Mean Peak Macroscopic Conjunctival Hyperemia at Month 1|Percentage of Patients With an Increase in Macroscopic Conjunctival Hyperemia in Either Eye at Month 1|Change From Baseline in Mean Intraocular Pressure (IOP) at Month 1|Percentage of Physicians Who Were Very or Extremely Willing to Continue Patient on Drug, if Drug Were Marketed at Month 1|Percentage of Patients Who Were Very or Extremely Willing to Use This Glaucoma Medication at Month 1|Percentage of Patients Who Reported No Change in the Appearance of Their Eyes Since the Beginning of the Study at Month 1","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 2","222","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","192024-035","November 2007","May 2008","May 2008","October 2, 2007","October 27, 2011","April 23, 2019","Atlanta, Georgia, United States",,"https://ClinicalTrials.gov/show/NCT00538304"
